Critical:	枉	wang3	Aggregate: 12.446257633619883	1.5563
Both sim:	啧	ze2	Score: 75.8828	1.4914
Ortho sim:	嗡	weng1	Score: 54.3657	1.0
Phono sim:	测	ce4	Score: 92.9541	2.7084
Both diff:	肮	ang1	Score: 77.3061	0.4771

Critical:	捅	tong3	Aggregate: 6.760591411888362	2.7745
Both sim:	控	kong4	Score: 64.0663	3.1824
Ortho sim:	挨	ai1	Score: 69.1954	2.5623
Phono sim:	筒	tong3	Score: 97.407	2.4281
Both diff:	耶	ye1	Score: 77.427	3.6149

Critical:	详	xiang2	Aggregate: 7.65991018498511	1.7853
Both sim:	诠	quan2	Score: 70.453	1.0
Ortho sim:	诣	yi4	Score: 73.3245	0.301
Phono sim:	祥	xiang2	Score: 100.0	1.6812
Both diff:	兀	wu4	Score: 82.3539	1.301

Critical:	呔	tai1	Aggregate: 6.582351444539	0.9542
Both sim:	吧	ba1	Score: 73.6899	5.288
Ortho sim:	咏	yong3	Score: 55.5665	1.2788
Phono sim:	腮	sai1	Score: 93.3689	1.6628
Both diff:	佣	yong4	Score: 77.4799	1.3424

Critical:	梓	zi3	Aggregate: 7.178077980794469	0.4771
Both sim:	桎	zhi4	Score: 71.0655	0.0
Ortho sim:	样	yang4	Score: 62.6057	3.3701
Phono sim:	死	si3	Score: 95.035	4.644
Both diff:	沅	yuan2	Score: 74.854	1.1761

Critical:	嗽	sou4	Aggregate: 6.344735916181245	0.699
Both sim:	嘈	cao2	Score: 71.1635	0.7782
Ortho sim:	嘤	ying1	Score: 59.0458	1.1139
Phono sim:	陡	dou3	Score: 94.0525	1.3979
Both diff:	氧	yang3	Score: 67.8638	2.3747

Critical:	抽	chou1	Aggregate: 5.975626456526438	3.3126
Both sim:	拄	zhu3	Score: 75.5211	1.4624
Ortho sim:	拥	yong1	Score: 56.4578	2.1206
Phono sim:	邹	zou1	Score: 96.6868	0.301
Both diff:	碗	wan3	Score: 69.8025	2.9112

Critical:	俄	e2	Aggregate: 7.07854635592645	2.5416
Both sim:	侮	wu3	Score: 78.8607	0.4771
Ortho sim:	便	bian4	Score: 61.9347	3.3766
Phono sim:	蛾	e2	Score: 100.0	0.9542
Both diff:	况	kuang4	Score: 82.4627	1.4914

Critical:	苑	yuan4	Aggregate: 6.8553312073132755	1.9445
Both sim:	宛	wan3	Score: 68.2136	0.699
Ortho sim:	苛	ke1	Score: 67.2698	1.6902
Phono sim:	愿	yuan4	Score: 96.2185	3.4376
Both diff:	羁	ji1	Score: 80.8587	1.4771

Critical:	侮	wu3	Aggregate: 6.542955937242482	0.4771
Both sim:	俄	e2	Score: 78.8607	2.5416
Ortho sim:	便	bian4	Score: 60.3585	3.3766
Phono sim:	呕	ou3	Score: 96.6177	2.0086
Both diff:	光	guang1	Score: 88.1127	3.5774

Critical:	柑	gan1	Aggregate: 6.92698904474653	0.7782
Both sim:	根	gen1	Score: 71.1583	3.5328
Ortho sim:	柚	you4	Score: 67.8616	1.3617
Phono sim:	甘	gan1	Score: 100.0	2.5145
Both diff:	肟	wo4	Score: 77.5719	0.4771

Critical:	俸	feng4	Aggregate: 6.7632071407266645	0.4771
Both sim:	倘	chang2	Score: 67.8663	0.699
Ortho sim:	倭	wo1	Score: 64.5594	0.7782
Phono sim:	剩	sheng4	Score: 94.5253	3.2598
Both diff:	约	yao1	Score: 79.1619	3.4619

Critical:	星	xing1	Aggregate: 6.64187574284171	3.3522
Both sim:	昌	chang1	Score: 62.323	1.7993
Ortho sim:	昱	yu4	Score: 70.2159	1.0414
Phono sim:	厅	ting1	Score: 93.0221	2.711
Both diff:	扼	e4	Score: 81.7918	0.8451

Critical:	拮	jie2	Aggregate: 6.5150493266028535	0.0
Both sim:	持	chi2	Score: 67.7653	2.5224
Ortho sim:	按	an4	Score: 65.8872	3.5743
Phono sim:	邪	xie2	Score: 97.7852	2.3345
Both diff:	韵	yun4	Score: 79.6103	1.4771

Critical:	昏	hun1	Aggregate: 7.678944738479109	2.6857
Both sim:	昆	kun1	Score: 67.6919	1.9638
Ortho sim:	杳	yao3	Score: 65.2969	0.301
Phono sim:	獾	huan1	Score: 88.8835	1.6902
Both diff:	捱	ai2	Score: 79.3297	1.7243

Critical:	倍	bei4	Aggregate: 5.8274550975767	3.1667
Both sim:	倜	ti4	Score: 78.2209	0.8451
Ortho sim:	俺	an3	Score: 54.9237	2.017
Phono sim:	辈	bei4	Score: 95.0368	1.9777
Both diff:	荧	ying2	Score: 70.9949	1.0792

Critical:	嗤	chi1	Aggregate: 6.509653423082223	1.3222
Both sim:	嗜	shi4	Score: 74.1408	2.2529
Ortho sim:	嗡	weng1	Score: 61.7705	1.0
Phono sim:	笞	chi1	Score: 97.9638	0.301
Both diff:	彦	yan4	Score: 82.5572	0.0

Critical:	滥	lan4	Aggregate: 7.056026354222302	2.1399
Both sim:	湛	zhan4	Score: 72.427	0.301
Ortho sim:	溢	yi4	Score: 57.7058	1.7709
Phono sim:	烂	lan4	Score: 92.6328	3.4275
Both diff:	咿	yi1	Score: 75.8158	1.2304

Critical:	径	jing4	Aggregate: 6.85258531198233	1.3802
Both sim:	经	jing1	Score: 77.0371	3.0224
Ortho sim:	呵	a1	Score: 57.4508	2.6803
Phono sim:	擤	xing3	Score: 91.5202	1.4771
Both diff:	瑶	yao2	Score: 84.2427	0.4771

Critical:	桧	gui4	Aggregate: 6.501960072378042	0.301
Both sim:	烩	hui4	Score: 86.0205	1.3802
Ortho sim:	桉	an1	Score: 59.978	0.301
Phono sim:	跪	gui4	Score: 100.0	2.5159
Both diff:	瘾	yin3	Score: 79.9168	2.4314

Critical:	渴	ke3	Aggregate: 6.208025325548566	2.4654
Both sim:	湖	hu2	Score: 70.0819	2.917
Ortho sim:	湲	yuan2	Score: 59.8044	0.301
Phono sim:	刻	ke4	Score: 96.2673	2.7782
Both diff:	鞍	an1	Score: 71.1388	1.3979

Critical:	俯	fu3	Aggregate: 6.4939726101401885	1.3617
Both sim:	俘	fu2	Score: 74.5945	0.7782
Ortho sim:	俺	an3	Score: 54.59	2.017
Phono sim:	副	fu4	Score: 96.2673	3.4431
Both diff:	剜	wan1	Score: 75.0649	0.9542

Critical:	缆	lan3	Aggregate: 6.2047583292214625	1.5911
Both sim:	榄	lan3	Score: 73.9607	0.9542
Ortho sim:	缢	yi4	Score: 53.0426	0.0
Phono sim:	怜	lian2	Score: 91.957	1.7853
Both diff:	忆	yi4	Score: 70.2621	2.3502

Critical:	演	yan3	Aggregate: 6.482938309651112	3.4479
Both sim:	源	yuan2	Score: 70.2326	2.5185
Ortho sim:	滴	di1	Score: 65.0272	2.935
Phono sim:	衍	yan3	Score: 100.0	0.301
Both diff:	驱	qu1	Score: 79.8687	2.3385

Critical:	掸	dan3	Aggregate: 6.145391985027938	1.3222
Both sim:	禅	chan2	Score: 74.396	1.6335
Ortho sim:	揖	yi1	Score: 53.4102	0.301
Phono sim:	袒	tan3	Score: 95.0316	0.9542
Both diff:	郁	yu4	Score: 72.0347	1.2041

Critical:	呵	a1	Aggregate: 7.288291133774371	2.6803
Both sim:	哎	ai1	Score: 70.6503	3.0013
Ortho sim:	呯	ping2	Score: 58.7684	1.7924
Phono sim:	哀	ai1	Score: 86.8267	1.716
Both diff:	庆	qing4	Score: 79.1177	2.0969

Critical:	凶	xiong1	Aggregate: 6.442120086959654	2.8722
Both sim:	冈	gang1	Score: 77.5246	2.1173
Ortho sim:	区	ou1	Score: 68.0388	3.5049
Phono sim:	兄	xiong1	Score: 100.0	2.3856
Both diff:	艾	ai4	Score: 94.3235	2.9666

Critical:	嗥	hao2	Aggregate: 6.27186733320598	0.6021
Both sim:	嗨	hai1	Score: 69.8914	4.4037
Ortho sim:	嗡	weng1	Score: 60.3899	1.0
Phono sim:	勺	shao2	Score: 94.3443	1.9731
Both diff:	陨	yun3	Score: 67.5738	0.7782

Critical:	讧	hong4	Aggregate: 7.241941885187812	0.0
Both sim:	训	xun4	Score: 73.5532	2.2355
Ortho sim:	讹	e2	Score: 60.5575	0.6021
Phono sim:	控	kong4	Score: 89.9566	3.1824
Both diff:	淤	yu1	Score: 82.4841	2.1335

Critical:	昆	kun1	Aggregate: 8.021455968428523	1.9638
Both sim:	昏	hun1	Score: 67.6919	2.6857
Ortho sim:	昱	yu4	Score: 60.9864	1.0414
Phono sim:	関	guan1	Score: 86.1738	0.301
Both diff:	鄂	e4	Score: 74.5877	0.9031

Critical:	嘚	de1	Aggregate: 6.393482821393281	1.0
Both sim:	嘀	di1	Score: 79.6545	1.6628
Ortho sim:	嘤	ying1	Score: 54.8075	1.1139
Phono sim:	都	du1	Score: 91.5663	5.2495
Both diff:	赝	yan4	Score: 73.5556	0.0

Critical:	铰	jiao3	Aggregate: 6.93019249776439	0.4771
Both sim:	铑	lao3	Score: 69.4648	0.301
Ortho sim:	银	yin2	Score: 62.3298	2.7427
Phono sim:	搅	jiao3	Score: 92.8699	2.5527
Both diff:	尹	yin3	Score: 69.8271	1.5563

Critical:	蚊	wen2	Aggregate: 6.626462841596212	1.2041
Both sim:	炆	wen2	Score: 66.8627	0.4771
Ortho sim:	蚝	hao2	Score: 58.2896	1.1139
Phono sim:	丸	wan2	Score: 90.9077	2.3139
Both diff:	氦	hai4	Score: 74.0207	1.6232

Critical:	娟	juan1	Aggregate: 6.981981784023115	1.7924
Both sim:	绢	juan4	Score: 77.0371	1.6902
Ortho sim:	娥	e2	Score: 61.0814	1.301
Phono sim:	氙	xian1	Score: 93.65	0.7782
Both diff:	弋	yi4	Score: 85.978	0.301

Critical:	功	gong1	Aggregate: 6.440556075390989	2.3927
Both sim:	弘	hong2	Score: 64.6407	2.4014
Ortho sim:	幼	you4	Score: 69.6369	1.8633
Phono sim:	凶	xiong1	Score: 92.1685	2.8722
Both diff:	拗	ao4	Score: 86.7356	1.1139

Critical:	炽	chi4	Aggregate: 7.471002701936139	1.0792
Both sim:	炬	ju4	Score: 71.2799	1.1139
Ortho sim:	殃	yang1	Score: 60.7659	0.7782
Phono sim:	翅	chi4	Score: 92.9412	1.7404
Both diff:	腌	yan1	Score: 75.298	2.1818

Critical:	碟	die2	Aggregate: 6.357446735421014	2.5944
Both sim:	蝶	die2	Score: 78.2983	1.5051
Ortho sim:	硬	ying4	Score: 52.7386	3.0414
Phono sim:	别	bie2	Score: 89.9875	4.8443
Both diff:	二	er4	Score: 75.0829	3.6857

Critical:	绳	sheng2	Aggregate: 6.658376221262158	2.5587
Both sim:	综	zeng4	Score: 70.6309	0.7782
Ortho sim:	维	wei2	Score: 60.1147	3.1261
Phono sim:	成	cheng2	Score: 96.5021	4.0983
Both diff:	亚	ya4	Score: 75.7497	3.2865

Critical:	情	qing2	Aggregate: 6.469844975950235	3.5927
Both sim:	惊	jing1	Score: 71.6068	2.8228
Ortho sim:	惟	wei2	Score: 62.9899	1.4472
Phono sim:	氰	qing2	Score: 100.0	0.699
Both diff:	业	ye4	Score: 79.0795	2.6599

Critical:	掼	guan4	Aggregate: 7.037894415823466	0.699
Both sim:	换	huan4	Score: 75.2438	3.8156
Ortho sim:	揖	yi1	Score: 65.3455	0.301
Phono sim:	幻	huan4	Score: 96.5444	2.4502
Both diff:	瘀	yu1	Score: 85.9514	2.2788

Critical:	咦	yi2	Aggregate: 7.2203627870493925	2.1614
Both sim:	哦	e2	Score: 68.478	4.8412
Ortho sim:	响	xiang3	Score: 75.4741	3.1477
Phono sim:	夷	yi2	Score: 100.0	1.4472
Both diff:	潢	huang2	Score: 85.5932	0.0

Critical:	招	zhao1	Aggregate: 6.079907982624129	3.2274
Both sim:	抬	tai2	Score: 81.7549	3.0212
Ortho sim:	拥	yong1	Score: 55.9577	2.1206
Phono sim:	剿	chao1	Score: 98.1336	0.7782
Both diff:	引	yin3	Score: 76.5492	2.9547

Critical:	溃	kui4	Aggregate: 6.92048979278162	1.4472
Both sim:	匮	kui4	Score: 77.9679	0.4771
Ortho sim:	湲	yuan2	Score: 62.7027	0.301
Phono sim:	跪	gui4	Score: 98.1336	2.5159
Both diff:	营	ying2	Score: 85.3813	2.7168

Critical:	嗳	ai3	Aggregate: 6.3117806512912855	1.3802
Both sim:	嗷	ao2	Score: 75.9418	2.4472
Ortho sim:	嗵	tong1	Score: 59.1114	0.8451
Phono sim:	乙	yi3	Score: 90.5598	2.0086
Both diff:	胸	xiong1	Score: 90.5908	3.0133

Critical:	倭	wo1	Aggregate: 6.307602502738559	0.7782
Both sim:	偎	wei1	Score: 62.6902	0.699
Ortho sim:	俸	feng4	Score: 64.5594	0.4771
Phono sim:	危	wei1	Score: 90.6423	1.8573
Both diff:	沆	hang4	Score: 79.8036	1.5315

Critical:	音	yin1	Aggregate: 6.410271995137515	2.9025
Both sim:	谙	an1	Score: 77.8695	0.9031
Ortho sim:	鬼	gui3	Score: 55.3316	3.6235
Phono sim:	吟	yin2	Score: 90.1671	1.9956
Both diff:	跨	kua4	Score: 86.6989	2.4487

Critical:	河	he2	Aggregate: 6.276558847600148	3.055
Both sim:	沸	fei4	Score: 61.2397	0.7782
Ortho sim:	泱	yang1	Score: 66.3491	0.301
Phono sim:	颌	he2	Score: 94.7059	0.8451
Both diff:	颖	ying3	Score: 71.0544	1.1139

Critical:	湲	yuan2	Aggregate: 6.645015800675021	0.301
Both sim:	温	wen1	Score: 70.5919	2.3802
Ortho sim:	溃	kui4	Score: 62.7027	1.4472
Phono sim:	园	yuan2	Score: 96.7087	2.2945
Both diff:	砌	qi4	Score: 79.1029	1.5315

Critical:	妆	zhuang1	Aggregate: 7.743502770183627	2.5527
Both sim:	壮	zhuang4	Score: 77.0371	2.6149
Ortho sim:	异	yi4	Score: 64.3275	2.8069
Phono sim:	抢	qiang1	Score: 92.5134	3.3479
Both diff:	谊	yi4	Score: 86.1842	0.301

Critical:	滝	long2	Aggregate: 6.708876323780228	0.301
Both sim:	澄	cheng2	Score: 65.6074	0.7782
Ortho sim:	溢	yi4	Score: 65.931	1.7709
Phono sim:	零	ling2	Score: 95.8266	2.7627
Both diff:	崴	wai3	Score: 77.0932	1.4914

Critical:	训	xun4	Aggregate: 6.842646337943643	2.2355
Both sim:	讧	hong4	Score: 73.5532	0.0
Ortho sim:	讹	e2	Score: 55.9795	0.6021
Phono sim:	迅	xun4	Score: 92.9412	1.5315
Both diff:	腰	yao1	Score: 76.2473	2.6928

Critical:	诽	fei3	Aggregate: 5.190302652419142	0.6021
Both sim:	非	fei1	Score: 77.2404	3.2896
Ortho sim:	谙	an1	Score: 53.4165	0.9031
Phono sim:	废	fei4	Score: 93.5099	2.5263
Both diff:	円	yuan2	Score: 65.5206	1.9138

Critical:	壬	ren2	Aggregate: 5.6753106780519245	1.1139
Both sim:	升	sheng1	Score: 70.0694	2.9465
Ortho sim:	夭	yao1	Score: 54.7955	1.0792
Phono sim:	涔	cen2	Score: 92.0588	0.301
Both diff:	拽	ye4	Score: 62.158	2.6314

Critical:	捞	lao1	Aggregate: 6.271629101871688	2.4502
Both sim:	掏	tao1	Score: 70.9622	2.4829
Ortho sim:	挽	wan3	Score: 56.4148	1.7634
Phono sim:	剿	chao1	Score: 94.3997	0.7782
Both diff:	影	ying3	Score: 76.544	2.9243

Critical:	浩	hao4	Aggregate: 7.344106879665284	1.9138
Both sim:	沪	hu4	Score: 75.062	0.6021
Ortho sim:	汪	wang1	Score: 60.5571	1.9445
Phono sim:	郝	hao3	Score: 96.2673	1.6721
Both diff:	瘟	wen1	Score: 77.0508	1.0792

Critical:	哇	wa1	Aggregate: 6.2415968253028105	3.9979
Both sim:	哟	yo1	Score: 65.9589	3.0338
Ortho sim:	响	xiang3	Score: 59.9362	3.1477
Phono sim:	挖	wa1	Score: 87.1895	3.2345
Both diff:	郡	jun4	Score: 81.9794	2.871

Critical:	荞	qiao2	Aggregate: 6.519515513581309	0.0
Both sim:	茬	cha2	Score: 70.363	1.9031
Ortho sim:	英	ying1	Score: 58.3201	2.6875
Phono sim:	翘	qiao2	Score: 94.1176	2.7235
Both diff:	婴	ying1	Score: 71.4133	1.9345

Critical:	哧	chi1	Aggregate: 6.236211862064547	1.1461
Both sim:	哩	li3	Score: 73.1787	2.5378
Ortho sim:	唁	yan4	Score: 59.5449	0.0
Phono sim:	之	zhi1	Score: 96.621	4.1988
Both diff:	仰	yang3	Score: 82.0332	1.8808

Critical:	荧	ying2	Aggregate: 6.230307078006777	1.0792
Both sim:	莹	ying2	Score: 82.3529	0.301
Ortho sim:	荤	hun1	Score: 57.581	1.2788
Phono sim:	嬴	ying2	Score: 96.3235	1.0414
Both diff:	筷	kuai4	Score: 91.1767	0.0

Critical:	芥	gai4	Aggregate: 6.8449819688308615	1.6021
Both sim:	芮	rui4	Score: 66.9513	2.0453
Ortho sim:	英	ying1	Score: 63.5781	2.6875
Phono sim:	太	tai4	Score: 90.9484	4.8139
Both diff:	萤	ying2	Score: 79.5604	1.2788

Critical:	蒸	zheng1	Aggregate: 6.77197471168974	1.9243
Both sim:	葱	cong1	Score: 73.7174	1.9345
Ortho sim:	蔚	yu4	Score: 58.3376	1.4314
Phono sim:	成	cheng2	Score: 94.2878	4.0983
Both diff:	阅	yue4	Score: 78.8315	1.1461

Critical:	脐	qi2	Aggregate: 5.797076392773999	1.4771
Both sim:	齐	qi2	Score: 90.7563	2.8615
Ortho sim:	胺	an4	Score: 60.2248	2.1271
Phono sim:	笈	ji2	Score: 95.5601	1.0414
Both diff:	卍	wan4	Score: 74.6806	1.3222

Critical:	拷	kao3	Aggregate: 5.825886449916394	2.0792
Both sim:	挤	ji3	Score: 69.1914	2.9528
Ortho sim:	拥	yong1	Score: 58.7282	2.1206
Phono sim:	郝	hao3	Score: 97.1037	1.6721
Both diff:	樱	ying1	Score: 70.0829	1.5441

Critical:	慰	wei4	Aggregate: 6.486440391759542	2.2014
Both sim:	熨	yu4	Score: 65.763	2.0086
Ortho sim:	憨	han1	Score: 66.1998	1.0
Phono sim:	位	wei4	Score: 90.2588	4.214
Both diff:	沧	cang1	Score: 85.08	0.4771

Critical:	铭	ming2	Aggregate: 5.855989717169392	0.9031
Both sim:	酩	ming3	Score: 68.9953	1.7853
Ortho sim:	铬	ge4	Score: 51.2227	1.3979
Phono sim:	獴	meng3	Score: 91.0541	0.301
Both diff:	澳	ao4	Score: 66.1844	1.9823

Critical:	嗅	xiu4	Aggregate: 6.66576831354888	2.2014
Both sim:	嗜	shi4	Score: 72.5459	2.2529
Ortho sim:	嗡	weng1	Score: 62.3327	1.0
Phono sim:	疚	jiu4	Score: 95.749	0.0
Both diff:	氨	an1	Score: 70.1292	1.9138

Critical:	钳	qian2	Aggregate: 6.516496180295099	2.0969
Both sim:	铅	qian1	Score: 77.4438	2.2355
Ortho sim:	铱	yi1	Score: 59.1758	0.6021
Phono sim:	乾	qian2	Score: 99.615	1.7782
Both diff:	伊	yi1	Score: 74.773	3.0282

